id,article_1,income_1,category_1,percentage_1,article_2,income_2,category_2,percentage_2,article_3,income_3,category_3,percentage_3,article_4,income_4,category_4,percentage_4,article_5,income_5,category_5,percentage_5,article_6,income_6,category_6,percentage_6,article_7,income_7,category_7,percentage_7,article_8,income_8,category_8,percentage_8,article_9,income_9,category_9,percentage_9,article_10,income_10,category_10,percentage_10,article_11,income_11,category_11,percentage_11,article_12,income_12,category_12,percentage_12,article_13,income_13,category_13,percentage_13,article_14,income_14,category_14,percentage_14,article_15,income_15,category_15,percentage_15,article_16,income_16,category_16,percentage_16,article_17,income_17,category_17,percentage_17,article_18,income_18,category_18,percentage_18,article_19,income_19,category_19,percentage_19,article_20,income_20,category_20,percentage_20,article_21,income_21,category_21,percentage_21,article_22,income_22,category_22,percentage_22,article_23,income_23,category_23,percentage_23,article_24,income_24,category_24,percentage_24,article_25,income_25,category_25,percentage_25,article_26,income_26,category_26,percentage_26,article_27,income_27,category_27,percentage_27,article_28,income_28,category_28,percentage_28,article_29,income_29,category_29,percentage_29,article_30,income_30,category_30,percentage_30,article_31,income_31,category_31,percentage_31,article_32,income_32,category_32,percentage_32,article_33,income_33,category_33,percentage_33,article_34,income_34,category_34,percentage_34,article_35,income_35,category_35,percentage_35,article_36,income_36,category_36,percentage_36,article_37,income_37,category_37,percentage_37,article_38,income_38,category_38,percentage_38,article_39,income_39,category_39,percentage_39,article_40,income_40,category_40,percentage_40,article_41,income_41,category_41,percentage_41,article_42,income_42,category_42,percentage_42,article_43,income_43,category_43,percentage_43,article_44,income_44,category_44,percentage_44,article_45,income_45,category_45,percentage_45,article_46,income_46,category_46,percentage_46,article_47,income_47,category_47,percentage_47,article_48,income_48,category_48,percentage_48,article_49,income_49,category_49,percentage_49,article_50,income_50,category_50,percentage_50,article_51,income_51,category_51,percentage_51,article_52,income_52,category_52,percentage_52,article_53,income_53,category_53,percentage_53,article_54,income_54,category_54,percentage_54,article_55,income_55,category_55,percentage_55
11,Prod_20,97024.61071,A,0.179077889,Prod_1,64165.932,A,0.118430773,Prod_5,38437.46092,A,0.070943849,Prod_21,34387.90333,A,0.063469599,Prod_9,31872.14311,A,0.058826272,Prod_6,24226.83266,A,0.044715356,Prod_12,20829.86735,A,0.038445593,Prod_17,20002.09705,A,0.036917781,Prod_35,16634.13762,A,0.030701553,Prod_8,16192.79566,A,0.02988697,Prod_11,15768.54819,A,0.029103939,Prod_15,13352.19273,A,0.024644082,Prod_24,11660.7774,A,0.021522245,Prod_23,11490.88882,A,0.021208682,Prod_2,11326.54393,A,0.020905351,Prod_22,9097.615677,B,0.016791428,Prod_18,8499.606329,B,0.015687685,Prod_19,7364.493797,B,0.013592613,Prod_26,7331.609922,B,0.01353192,Prod_7,6808.137571,B,0.012565749,Prod_43,6518.830328,B,0.012031776,Prod_31,5532.619034,B,0.01021153,Prod_14,5452.144339,B,0.010062998,Prod_30,5211.585325,B,0.009619,Prod_38,5170.770951,B,0.009543669,Prod_27,4577.904009,B,0.008449417,Prod_40,4064.514884,B,0.007501857,Prod_39,4011.731677,B,0.007404435,Prod_16,3676.827103,B,0.006786303,Prod_32,2980.81127,B,0.00550167,Prod_10,2956.609314,C,0.005457001,Prod_48,2782.931842,C,0.005136445,Prod_13,2713.580678,C,0.005008444,Prod_29,2697.021357,C,0.00497788,Prod_50,2241.756268,C,0.004137599,Prod_41,2002.342701,C,0.003695715,Prod_33,1731.185137,C,0.003195241,Prod_3,1591.13699,C,0.002936754,Prod_4,1590.836038,C,0.002936199,Prod_52,1469.49067,C,0.002712232,Prod_37,1154.387088,C,0.002130647,Prod_25,1015.226253,C,0.001873799,Prod_56,982.0620642,C,0.001812588,Prod_49,683.3348749,C,0.001261228,Prod_34,604.1074149,C,0.001114998,Prod_28,579.2820758,C,0.001069178,Prod_44,500.6799459,C,0.000924103,Prod_42,381.4611841,C,0.000704061,Prod_36,256.0316432,C,0.000472556,Prod_53,158.3849537,C,0.00029233,Prod_58,22.42206403,C,4.13843E-005,Prod_57,14.9704583,C,2.76309E-005,,,,,,,,,,,,
12,Prod_1,60122.30141,A,0.209969081,Prod_20,28110.75611,A,0.098173049,Prod_5,27123.83124,A,0.094726346,Prod_9,20702.24909,A,0.072299831,Prod_6,17140.66787,A,0.059861485,Prod_21,12198.0311,A,0.042599989,Prod_17,11995.07752,A,0.041891201,Prod_15,11250.77753,A,0.039291833,Prod_12,9573.857147,A,0.033435413,Prod_11,8040.571469,A,0.028080618,Prod_38,7323.646072,A,0.025576852,Prod_24,6766.207114,A,0.023630072,Prod_2,5994.43745,A,0.020934769,Prod_7,4648.369649,B,0.016233808,Prod_8,4308.163815,B,0.015045685,Prod_18,4168.113261,B,0.014556577,Prod_22,3479.858848,B,0.012152941,Prod_41,3228.740532,B,0.011275944,Prod_43,3057.17731,B,0.010676782,Prod_30,2980.631554,B,0.010409456,Prod_23,2904.259519,B,0.010142737,Prod_14,2874.995312,B,0.010040536,Prod_31,2859.350388,B,0.009985898,Prod_16,2769.092416,B,0.009670684,Prod_32,2566.915334,B,0.008964608,Prod_19,2532.22819,B,0.008843468,Prod_27,2467.926134,B,0.008618901,Prod_10,2283.915144,C,0.007976268,Prod_13,2171.963217,C,0.00758529,Prod_35,1944.554445,C,0.006791096,Prod_26,1747.785232,C,0.006103906,Prod_39,1483.68448,C,0.005181569,Prod_29,1223.724315,C,0.004273693,Prod_33,921.0918922,C,0.00321679,Prod_4,875.5643013,C,0.003057791,Prod_40,499.3199494,C,0.001743808,Prod_25,472.9860251,C,0.00165184,Prod_28,330.1717943,C,0.001153081,Prod_42,327.3440953,C,0.001143205,Prod_52,257.9310161,C,0.00090079,Prod_45,156.9091961,C,0.000547984,Prod_36,141.800181,C,0.000495218,Prod_37,116.3157642,C,0.000406217,Prod_49,96.75981074,C,0.000337921,Prod_57,44.91137489,C,0.000156847,Prod_3,24.07249694,C,0.00008407,Prod_34,15.48943418,C,5.40948E-005,Prod_44,14.30510459,C,4.99587E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Prod_1,58260.85734,A,0.173979787,Prod_5,30196.19503,A,0.090172507,Prod_20,26308.35884,A,0.07856257,Prod_15,22956.43734,A,0.068552992,Prod_9,20846.25784,A,0.06225153,Prod_6,20626.55354,A,0.061595444,Prod_17,16331.20222,A,0.048768577,Prod_21,12826.08284,A,0.038301516,Prod_8,12405.37823,A,0.037045199,Prod_11,10315.02352,A,0.030802938,Prod_12,9437.049646,A,0.028181114,Prod_24,8467.560855,A,0.025286007,Prod_7,8132.488461,A,0.024285407,Prod_2,5440.364519,A,0.01624613,Prod_22,5179.035342,A,0.015465743,Prod_18,5027.813137,B,0.01501416,Prod_43,5014.758248,B,0.014975176,Prod_38,4863.286932,B,0.014522849,Prod_16,4521.511521,B,0.013502232,Prod_23,4439.97261,B,0.013258739,Prod_30,4203.320113,B,0.012552042,Prod_31,3981.231848,B,0.011888838,Prod_26,3941.596696,B,0.011770478,Prod_32,3884.552734,B,0.011600132,Prod_19,3635.643882,B,0.010856836,Prod_27,3445.387078,B,0.010288687,Prod_10,2587.646821,B,0.007727285,Prod_41,2256.41683,C,0.006738159,Prod_14,2179.145002,C,0.006507408,Prod_39,2107.425832,C,0.006293239,Prod_4,1949.515475,C,0.005821684,Prod_33,1695.440721,C,0.00506296,Prod_29,1255.9419,C,0.00375052,Prod_13,1058.030718,C,0.003159513,Prod_35,881.7599936,C,0.00263313,Prod_3,801.4584553,C,0.002393332,Prod_25,740.3625043,C,0.002210886,Prod_52,537.6590195,C,0.001605569,Prod_28,485.409235,C,0.001449539,Prod_42,370.1025056,C,0.001105208,Prod_40,369.4398397,C,0.001103229,Prod_36,330.8670889,C,0.000988042,Prod_49,272.1315357,C,0.000812645,Prod_45,123.9154735,C,0.000370039,Prod_37,95.17055196,C,0.0002842,Prod_58,44.84815681,C,0.000133927,Prod_46,18.68313195,C,0.000055792,Prod_57,14.9704583,C,4.47051E-005,Prod_44,7.152552297,C,2.13591E-005,,,,,,,,,,,,,,,,,,,,,,,,
14,Prod_1,57713.392,A,0.182872755,Prod_5,25768.51236,A,0.081651047,Prod_20,25019.36742,A,0.079277279,Prod_15,21182.69294,A,0.067120252,Prod_9,18567.04896,A,0.058832227,Prod_17,16735.51594,A,0.053028765,Prod_6,16679.67933,A,0.052851839,Prod_21,13754.83289,A,0.043584064,Prod_8,8515.298709,A,0.026981886,Prod_24,8090.080796,A,0.025634525,Prod_7,7875.077747,A,0.024953258,Prod_12,7872.547847,A,0.024945242,Prod_27,7329.157498,A,0.023223435,Prod_38,7208.393098,A,0.022840777,Prod_11,6960.489543,A,0.022055261,Prod_2,6720.7755,B,0.021295694,Prod_18,5654.656838,B,0.017917552,Prod_29,5208.870439,B,0.016505017,Prod_19,4898.730873,B,0.015522297,Prod_32,3956.97812,B,0.012538225,Prod_31,3500.901506,B,0.011093084,Prod_30,3131.870873,B,0.00992376,Prod_22,3033.581623,B,0.009612317,Prod_23,2962.03531,B,0.009385613,Prod_13,2870.743711,B,0.009096343,Prod_14,2430.14141,B,0.007700235,Prod_4,2335.563766,B,0.007400552,Prod_16,2152.535581,B,0.006820603,Prod_43,2060.554757,C,0.006529149,Prod_41,1976.955055,C,0.006264252,Prod_10,1814.068597,C,0.005748124,Prod_52,1789.198093,C,0.005669318,Prod_33,1614.253088,C,0.005114981,Prod_40,1452.85205,C,0.00460356,Prod_25,1430.901626,C,0.004534007,Prod_39,1342.921526,C,0.00425523,Prod_35,935.9530526,C,0.002965695,Prod_26,856.3953912,C,0.002713606,Prod_49,682.1566657,C,0.002161506,Prod_42,405.7731049,C,0.001285747,Prod_28,275.2120528,C,0.000872047,Prod_34,263.3259473,C,0.000834384,Prod_36,153.6204014,C,0.000486767,Prod_3,137.674988,C,0.000436242,Prod_37,119.3920094,C,0.00037831,Prod_48,69.56272955,C,0.000220419,Prod_57,59.88183318,C,0.000189744,Prod_46,18.68313195,C,5.92001E-005,Prod_45,4.358066748,C,1.38091E-005,,,,,,,,,,,,,,,,,,,,,,,,
15,Prod_1,52076.30048,A,0.156690001,Prod_15,51937.34099,A,0.156271892,Prod_5,34003.57296,A,0.102311797,Prod_20,20609.64845,A,0.06201143,Prod_9,16052.57969,A,0.048299874,Prod_17,13269.33448,A,0.039925494,Prod_21,12123.8098,A,0.036478777,Prod_6,11603.26348,A,0.034912529,Prod_12,9576.866512,A,0.028815396,Prod_7,8535.89329,A,0.025683259,Prod_24,8082.003086,A,0.02431757,Prod_8,8010.902833,A,0.02410364,Prod_2,7844.628913,A,0.023603346,Prod_18,7175.702717,A,0.021590644,Prod_11,6517.13812,B,0.019609119,Prod_27,5483.288514,B,0.016498416,Prod_22,5256.930598,B,0.015817338,Prod_32,4485.667342,B,0.01349672,Prod_16,4358.584194,B,0.013114345,Prod_23,4356.279597,B,0.013107411,Prod_31,4054.685455,B,0.012199958,Prod_30,3581.627288,B,0.010776595,Prod_38,3421.56963,B,0.010295005,Prod_14,3203.254335,B,0.009638126,Prod_10,3099.514639,B,0.009325988,Prod_43,2704.381774,B,0.008137091,Prod_19,2073.075657,B,0.006237583,Prod_26,1984.913225,B,0.005972315,Prod_49,1937.61521,C,0.005830002,Prod_13,1841.490366,C,0.005540776,Prod_35,1750.995591,C,0.005268491,Prod_41,1609.082242,C,0.004841494,Prod_33,1558.096321,C,0.004688085,Prod_39,1555.510648,C,0.004680305,Prod_29,1537.713406,C,0.004626756,Prod_52,1373.210199,C,0.004131789,Prod_4,864.9626742,C,0.002602547,Prod_36,811.4227627,C,0.002441453,Prod_25,809.9984151,C,0.002437167,Prod_42,310.7605963,C,0.000935033,Prod_28,269.4286034,C,0.000810671,Prod_40,181.1758131,C,0.000545132,Prod_3,169.8244832,C,0.000510977,Prod_37,152.590165,C,0.000459122,Prod_34,46.46830255,C,0.000139816,Prod_53,36.55037393,C,0.000109975,Prod_48,23.18757652,C,0.000069768,Prod_58,22.42206403,C,6.74647E-005,Prod_44,7.152552297,C,0.000021521,,,,,,,,,,,,,,,,,,,,,,,,
16,Prod_1,54590.04035,A,0.184760438,Prod_15,25912.41056,A,0.087700766,Prod_5,23338.34046,A,0.078988804,Prod_20,20549.94866,A,0.069551469,Prod_6,15990.49195,A,0.054119951,Prod_9,15654.96088,A,0.052984343,Prod_17,15353.16357,A,0.051962908,Prod_21,11888.76314,A,0.040237616,Prod_12,10321.31585,A,0.034932578,Prod_23,6980.380766,A,0.023625156,Prod_24,6637.192126,A,0.022463631,Prod_2,6410.342007,A,0.021695855,Prod_7,6267.596117,A,0.02121273,Prod_8,6082.923561,A,0.020587705,Prod_11,5741.815927,A,0.019433223,Prod_43,5362.734004,B,0.018150217,Prod_31,5230.304605,B,0.017702009,Prod_22,4258.899917,B,0.014414282,Prod_30,4043.57159,B,0.013685501,Prod_38,3863.749733,B,0.013076893,Prod_41,3669.04142,B,0.012417901,Prod_26,3632.388356,B,0.012293848,Prod_18,3626.966844,B,0.012275499,Prod_19,3403.591123,B,0.011519482,Prod_49,3056.400522,B,0.010344413,Prod_27,2925.069399,B,0.009899921,Prod_16,2530.677212,B,0.008565098,Prod_39,2300.768325,B,0.007786969,Prod_32,2211.621725,C,0.007485252,Prod_35,2154.323423,C,0.007291325,Prod_33,1989.031089,C,0.006731892,Prod_14,1988.405742,C,0.006729776,Prod_10,1726.204959,C,0.005842355,Prod_4,1629.480477,C,0.00551499,Prod_13,1293.996078,C,0.00437954,Prod_52,624.8521906,C,0.002114817,Prod_29,410.5984488,C,0.001389674,Prod_3,403.6722537,C,0.001366232,Prod_25,354.8808624,C,0.001201097,Prod_28,288.8774426,C,0.000977708,Prod_36,248.1503167,C,0.000839867,Prod_42,208.4741846,C,0.000705583,Prod_34,108.4260393,C,0.000366969,Prod_40,93.06028998,C,0.000314963,Prod_37,52.8706292,C,0.000178941,Prod_57,29.94091659,C,0.000101335,Prod_48,23.18757652,C,7.84785E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Prod_1,31173.84463,A,0.136035028,Prod_15,20696.4345,A,0.090314175,Prod_5,18383.40547,A,0.080220682,Prod_20,15723.83481,A,0.068614967,Prod_12,14413.84411,A,0.062898488,Prod_9,12615.98544,A,0.055053073,Prod_6,12449.31503,A,0.054325764,Prod_21,9754.667697,A,0.042566982,Prod_17,8962.880689,A,0.039111818,Prod_22,7021.178258,A,0.030638704,Prod_24,6392.789387,A,0.027896568,Prod_8,6349.442778,A,0.027707414,Prod_18,5685.876042,A,0.024811771,Prod_19,5601.053183,A,0.024441625,Prod_11,5012.959747,A,0.021875329,Prod_7,4407.567773,B,0.019233547,Prod_38,3805.979915,B,0.016608365,Prod_2,3740.337345,B,0.016321917,Prod_32,3475.654302,B,0.015166905,Prod_13,3327.171227,B,0.014518961,Prod_27,2918.63865,B,0.012736225,Prod_49,2669.361279,B,0.011648439,Prod_23,2419.349431,B,0.010557449,Prod_16,2321.504174,B,0.010130476,Prod_31,2094.389081,B,0.009139401,Prod_14,2090.021313,B,0.009120341,Prod_25,2044.188964,B,0.00892034,Prod_41,1846.926718,B,0.008059536,Prod_43,1728.018672,C,0.007540651,Prod_10,1221.717867,C,0.005331278,Prod_29,1167.380429,C,0.005094162,Prod_52,1157.064574,C,0.005049147,Prod_30,1059.156641,C,0.0046219,Prod_35,787.9717358,C,0.003438516,Prod_4,756.0992337,C,0.003299432,Prod_26,727.2051133,C,0.003173345,Prod_40,589.2225417,C,0.002571223,Prod_34,526.6463284,C,0.002298156,Prod_39,467.2715102,C,0.002039059,Prod_36,437.224302,C,0.00190794,Prod_33,421.6248645,C,0.001839868,Prod_37,276.6448291,C,0.00120721,Prod_42,199.0688646,C,0.000868688,Prod_28,100.2355352,C,0.000437403,Prod_44,100.1383025,C,0.000436979,Prod_48,24.15899292,C,0.000105424,Prod_57,14.9704583,C,6.53274E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Prod_1,57294.57321,A,0.146652963,Prod_5,33515.27875,A,0.085786745,Prod_9,27490.07147,A,0.070364438,Prod_20,26752.77403,A,0.068477229,Prod_6,25081.87466,A,0.064200343,Prod_15,23531.14632,A,0.060231051,Prod_17,23109.01205,A,0.059150543,Prod_12,14980.89142,A,0.038345553,Prod_21,12026.71081,A,0.030783941,Prod_8,11767.9621,A,0.03012164,Prod_18,10020.15565,A,0.025647901,Prod_24,9922.616285,A,0.025398236,Prod_2,9649.528261,A,0.024699231,Prod_11,9414.089589,A,0.024096595,Prod_22,8092.255754,A,0.020713188,Prod_7,8090.299487,A,0.020708181,Prod_23,6357.209245,B,0.01627211,Prod_43,6129.645415,B,0.01568963,Prod_30,6024.766697,B,0.015421179,Prod_19,5390.119637,B,0.013796717,Prod_33,5352.283782,B,0.013699871,Prod_38,5209.315248,B,0.013333925,Prod_31,4476.265029,B,0.011457587,Prod_39,4418.6624,B,0.011310145,Prod_16,4183.38233,B,0.010707915,Prod_14,4110.006462,B,0.0105201,Prod_32,3978.51324,B,0.010183526,Prod_27,3610.923553,B,0.009242632,Prod_29,2560.160994,C,0.006553067,Prod_36,2556.373999,C,0.006543374,Prod_13,2183.053354,C,0.005587811,Prod_35,2105.695327,C,0.005389803,Prod_26,1822.528328,C,0.004665,Prod_10,1746.511041,C,0.004470424,Prod_4,1312.094071,C,0.003358477,Prod_49,1078.869282,C,0.002761507,Prod_41,920.320148,C,0.00235568,Prod_52,897.3128997,C,0.00229679,Prod_25,860.986593,C,0.002203808,Prod_3,634.9458273,C,0.001625227,Prod_28,565.8969059,C,0.001448487,Prod_40,368.0603609,C,0.000942099,Prod_42,336.7494153,C,0.000861954,Prod_34,247.8309469,C,0.000634356,Prod_37,148.0430808,C,0.000378936,Prod_57,134.7341247,C,0.00034487,Prod_45,130.7420024,C,0.000334651,Prod_53,54.31531777,C,0.000139027,Prod_44,35.76276148,C,9.15395E-005,,,,,,,,,,,,,,,,,,,,,,,,
19,Prod_15,63814.36889,A,0.166322738,Prod_1,57801.60608,A,0.150651359,Prod_5,34688.87648,A,0.090411439,Prod_20,25097.57339,A,0.065413122,Prod_9,19236.00971,A,0.050135821,Prod_17,17499.03663,A,0.045608657,Prod_6,17062.49127,A,0.044470866,Prod_21,14661.8181,A,0.038213866,Prod_2,12007.30635,A,0.031295273,Prod_7,9318.889212,A,0.02428831,Prod_11,8543.570935,A,0.022267557,Prod_18,8268.414948,A,0.021550404,Prod_24,8052.506633,A,0.020987671,Prod_8,7202.332104,A,0.018771816,Prod_23,6587.502135,B,0.017169352,Prod_12,6534.018912,B,0.017029956,Prod_38,6477.881967,B,0.016883644,Prod_19,5939.245651,B,0.015479768,Prod_27,5895.487697,B,0.015365719,Prod_16,5665.200695,B,0.01476551,Prod_31,5282.083994,B,0.013766973,Prod_41,4873.889926,B,0.012703075,Prod_32,4365.46279,B,0.011377935,Prod_30,4335.686907,B,0.011300328,Prod_14,4023.045428,B,0.010485474,Prod_22,3665.795151,C,0.009554354,Prod_13,2508.288692,C,0.006537484,Prod_4,2011.598951,C,0.005242936,Prod_10,1901.581864,C,0.004956193,Prod_43,1802.909118,C,0.004699017,Prod_29,1400.867508,C,0.003651154,Prod_25,1124.611653,C,0.002931134,Prod_26,971.2553793,C,0.002531434,Prod_52,917.305547,C,0.002390822,Prod_28,790.6657759,C,0.002060754,Prod_39,697.3683206,C,0.001817588,Prod_49,483.7990537,C,0.001260951,Prod_33,434.3082679,C,0.00113196,Prod_42,401.8637099,C,0.001047398,Prod_40,364.1099531,C,0.000948999,Prod_35,249.8469686,C,0.000651189,Prod_37,232.6182307,C,0.000606285,Prod_36,232.3982797,C,0.000605712,Prod_3,71.91808165,C,0.000187444,Prod_57,59.88183318,C,0.000156073,Prod_58,44.84815681,C,0.00011689,Prod_34,30.97886837,C,8.07419E-005,Prod_45,26.15153268,C,6.81601E-005,Prod_46,18.68313195,C,4.86948E-005,,,,,,,,,,,,,,,,,,,,,,,,
20,Prod_1,35162.65112,A,0.131064318,Prod_20,25525.30666,A,0.09514234,Prod_5,24698.08116,A,0.092058962,Prod_9,19716.81178,A,0.073491913,Prod_15,19099.39738,A,0.071190579,Prod_21,17537.24285,A,0.065367846,Prod_6,16352.33894,A,0.060951268,Prod_17,9807.651739,A,0.036556777,Prod_8,8857.094957,A,0.033013697,Prod_11,7964.417931,A,0.029686357,Prod_2,7755.472488,A,0.028907539,Prod_12,6736.810654,A,0.025110606,Prod_24,6197.014584,A,0.023098585,Prod_7,6055.429847,A,0.022570846,Prod_19,4519.942563,B,0.016847512,Prod_13,4401.569538,B,0.016406292,Prod_18,4267.739758,B,0.015907458,Prod_22,4232.04594,B,0.015774414,Prod_32,3558.318657,B,0.013263181,Prod_38,3037.10063,B,0.011320407,Prod_27,2966.485999,B,0.0110572,Prod_30,2829.8479,B,0.010547899,Prod_10,2636.150397,B,0.009825916,Prod_14,2538.52567,B,0.009462032,Prod_23,2459.958799,B,0.009169184,Prod_31,2370.791301,B,0.008836824,Prod_49,2246.037107,B,0.008371818,Prod_29,2125.447816,C,0.007922337,Prod_25,1941.452292,C,0.007236517,Prod_4,1849.181072,C,0.006892588,Prod_16,1721.649824,C,0.006417231,Prod_41,1178.858878,C,0.004394047,Prod_43,950.2640857,C,0.003541989,Prod_26,946.3168536,C,0.003527276,Prod_52,741.1027894,C,0.002762367,Prod_35,632.458615,C,0.002357409,Prod_28,620.5976589,C,0.002313199,Prod_42,433.2634416,C,0.001614934,Prod_39,389.9287133,C,0.00145341,Prod_33,362.1317166,C,0.0013498,Prod_40,301.9859228,C,0.001125614,Prod_36,267.8483249,C,0.000998371,Prod_37,105.7336598,C,0.000394109,Prod_34,61.95773673,C,0.00023094,Prod_45,61.01293448,C,0.000227418,Prod_58,44.84412807,C,0.000167151,Prod_3,12.03624847,C,4.48636E-005,Prod_44,7.152552297,C,2.66602E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Prod_1,27670.02185,A,0.133046741,Prod_5,22742.12918,A,0.109351781,Prod_20,20463.58296,A,0.098395767,Prod_15,15480.04325,A,0.074433238,Prod_9,13651.11949,A,0.065639159,Prod_21,12824.13658,A,0.061662748,Prod_17,11242.62065,A,0.054058289,Prod_6,9466.665386,A,0.045518901,Prod_8,6664.079277,A,0.032043127,Prod_11,6422.302008,A,0.030880581,Prod_12,6284.096845,A,0.030216044,Prod_2,5893.247444,A,0.028336709,Prod_7,4937.11803,A,0.023739319,Prod_24,4511.503209,B,0.02169282,Prod_19,3935.675546,B,0.018924047,Prod_18,3078.037867,B,0.014800238,Prod_32,2887.374004,B,0.013883462,Prod_13,2885.369219,B,0.013873823,Prod_38,2748.824864,B,0.013217271,Prod_22,2217.044567,B,0.010660294,Prod_27,2216.927306,B,0.01065973,Prod_25,1728.58467,B,0.008311615,Prod_30,1673.115021,B,0.008044898,Prod_23,1475.118116,B,0.007092862,Prod_14,1474.744247,B,0.007091065,Prod_49,1445.349673,B,0.006949726,Prod_31,1217.736232,B,0.005855284,Prod_41,1203.904952,C,0.005788779,Prod_26,1069.611682,C,0.005143052,Prod_43,1054.13921,C,0.005068655,Prod_35,1041.219787,C,0.005006534,Prod_10,911.1851245,C,0.004381284,Prod_16,736.0177781,C,0.00353902,Prod_39,721.8039149,C,0.003470675,Prod_3,648.6320897,C,0.003118841,Prod_40,561.3722255,C,0.002699266,Prod_29,547.4588122,C,0.002632366,Prod_4,507.0068418,C,0.002437859,Prod_52,361.4693167,C,0.001738066,Prod_42,360.8779219,C,0.001735222,Prod_33,341.039823,C,0.001639834,Prod_48,261.8759299,C,0.001259187,Prod_36,181.1891201,C,0.000871218,Prod_34,108.4371717,C,0.000521402,Prod_37,63.44323531,C,0.000305056,Prod_57,44.91137489,C,0.000215949,Prod_28,10.02355352,C,4.81966E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Prod_1,82156.79056,A,0.215516578,Prod_5,30995.37826,A,0.081308165,Prod_17,19825.09447,A,0.052005884,Prod_15,19257.39976,A,0.050516687,Prod_6,19129.08474,A,0.050180087,Prod_9,18971.32871,A,0.049766256,Prod_20,18533.68781,A,0.048618221,Prod_21,17436.92048,A,0.045741142,Prod_7,10675.44017,A,0.02800419,Prod_23,9658.077679,A,0.025335409,Prod_43,8815.738098,A,0.023125754,Prod_12,8732.741928,A,0.022908035,Prod_11,8159.092491,A,0.021403218,Prod_31,8130.810042,A,0.021329026,Prod_2,7928.936958,A,0.020799466,Prod_8,7408.615672,A,0.019434541,Prod_38,6727.799941,A,0.017648601,Prod_18,6240.088338,B,0.016369219,Prod_19,6126.87378,B,0.01607223,Prod_24,6053.564151,B,0.015879922,Prod_30,5608.856541,B,0.014713349,Prod_27,5366.992591,B,0.014078883,Prod_22,5204.944999,B,0.013653794,Prod_35,5126.080779,B,0.013446915,Prod_16,4816.794502,B,0.012635584,Prod_39,3602.197953,B,0.009449412,Prod_29,3284.755766,B,0.008616687,Prod_32,3133.128262,B,0.008218932,Prod_41,2871.863855,B,0.007533574,Prod_14,2860.401275,C,0.007503505,Prod_33,2498.51713,C,0.006554198,Prod_25,2265.627669,C,0.005943274,Prod_26,2158.468359,C,0.00566217,Prod_4,1878.549212,C,0.004927876,Prod_3,1437.615775,C,0.003771204,Prod_10,1408.498695,C,0.003694823,Prod_49,1300.209957,C,0.003410756,Prod_52,1287.877829,C,0.003378406,Prod_13,1216.61616,C,0.00319147,Prod_40,714.3636557,C,0.001873944,Prod_28,705.0541646,C,0.001849523,Prod_36,397.8318242,C,0.001043606,Prod_42,358.743827,C,0.000941069,Prod_37,317.16523,C,0.000831999,Prod_34,263.3231642,C,0.000690759,Prod_58,112.1143489,C,0.000294102,Prod_57,29.94091659,C,7.85421E-005,Prod_46,18.68313195,C,4.90102E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
