id,article_1,income_1,category_1,percentage_1,article_2,income_2,category_2,percentage_2,article_3,income_3,category_3,percentage_3,article_4,income_4,category_4,percentage_4,article_5,income_5,category_5,percentage_5,article_6,income_6,category_6,percentage_6,article_7,income_7,category_7,percentage_7,article_8,income_8,category_8,percentage_8,article_9,income_9,category_9,percentage_9,article_10,income_10,category_10,percentage_10,article_11,income_11,category_11,percentage_11,article_12,income_12,category_12,percentage_12,article_13,income_13,category_13,percentage_13,article_14,income_14,category_14,percentage_14,article_15,income_15,category_15,percentage_15,article_16,income_16,category_16,percentage_16,article_17,income_17,category_17,percentage_17,article_18,income_18,category_18,percentage_18,article_19,income_19,category_19,percentage_19,article_20,income_20,category_20,percentage_20,article_21,income_21,category_21,percentage_21,article_22,income_22,category_22,percentage_22,article_23,income_23,category_23,percentage_23,article_24,income_24,category_24,percentage_24,article_25,income_25,category_25,percentage_25,article_26,income_26,category_26,percentage_26,article_27,income_27,category_27,percentage_27,article_28,income_28,category_28,percentage_28,article_29,income_29,category_29,percentage_29,article_30,income_30,category_30,percentage_30,article_31,income_31,category_31,percentage_31,article_32,income_32,category_32,percentage_32,article_33,income_33,category_33,percentage_33,article_34,income_34,category_34,percentage_34,article_35,income_35,category_35,percentage_35,article_36,income_36,category_36,percentage_36,article_37,income_37,category_37,percentage_37,article_38,income_38,category_38,percentage_38,article_39,income_39,category_39,percentage_39,article_40,income_40,category_40,percentage_40,article_41,income_41,category_41,percentage_41,article_42,income_42,category_42,percentage_42,article_43,income_43,category_43,percentage_43,article_44,income_44,category_44,percentage_44,article_45,income_45,category_45,percentage_45,article_46,income_46,category_46,percentage_46,article_47,income_47,category_47,percentage_47,article_48,income_48,category_48,percentage_48,article_49,income_49,category_49,percentage_49,article_50,income_50,category_50,percentage_50,article_51,income_51,category_51,percentage_51,article_52,income_52,category_52,percentage_52,article_53,income_53,category_53,percentage_53,article_54,income_54,category_54,percentage_54,article_55,income_55,category_55,percentage_55,article_56,income_56,category_56,percentage_56
609,Prod_1,4042654.916,A,0.211429419,Prod_20,1401516.579,A,0.07329882,Prod_21,1225372.444,A,0.064086545,Prod_5,1169288.96,A,0.061153398,Prod_6,954005.3912,A,0.049894144,Prod_17,720842.5858,A,0.037699812,Prod_23,692909.3321,A,0.036238912,Prod_9,569530.4721,A,0.029786242,Prod_15,560849.1155,A,0.02933221,Prod_12,514264.3671,A,0.026895844,Prod_11,512667.7962,A,0.026812344,Prod_2,510706.128,A,0.026709749,Prod_43,437277.8331,A,0.022869476,Prod_8,385718.8334,A,0.020172958,Prod_27,338043.979,A,0.01767958,Prod_22,328529.48,A,0.017181975,Prod_7,325431.2453,A,0.017019939,Prod_30,319549.7725,A,0.01671234,Prod_38,312287.1429,B,0.016332507,Prod_13,303802.2009,B,0.015888747,Prod_31,299631.8102,B,0.015670637,Prod_19,291968.5009,B,0.015269849,Prod_24,287288.8746,B,0.015025106,Prod_35,278691.9048,B,0.014575488,Prod_39,255484.9612,B,0.013361773,Prod_14,237245.8512,B,0.012407874,Prod_26,218112.7364,B,0.011407219,Prod_18,185996.0706,B,0.009727529,Prod_32,163150.9474,B,0.008532737,Prod_10,150560.881,B,0.007874281,Prod_49,145399.1345,B,0.007604323,Prod_41,132655.8095,C,0.006937852,Prod_33,108566.2576,C,0.005677977,Prod_29,105788.5714,C,0.005532705,Prod_48,103024.6667,C,0.005388154,Prod_50,92660.7381,C,0.004846124,Prod_3,72192.85714,C,0.003775661,Prod_25,65716.43741,C,0.003436946,Prod_52,49387,C,0.002582923,Prod_40,48306.61905,C,0.002526419,Prod_16,45774.24033,C,0.002393977,Prod_34,38097.90476,C,0.001992507,Prod_4,35172.68346,C,0.001839519,Prod_37,21291.52682,C,0.001113539,Prod_59,14846.61579,C,0.000776473,Prod_45,11117.33333,C,0.000581433,Prod_42,10873.22403,C,0.000568666,Prod_28,8136.97619,C,0.000425561,Prod_56,6247.619048,C,0.000326748,Prod_53,4940.982143,C,0.000258412,Prod_36,4172.190476,C,0.000218204,Prod_58,1765.21009,C,9.23199E-005,Prod_57,428.5714286,C,2.24141E-005,Prod_46,367.7142857,C,1.92313E-005,Prod_44,276.4761905,C,1.44596E-005,,,,
610,Prod_1,2139613.17,A,0.219847474,Prod_5,803968.6544,A,0.082608614,Prod_21,635599.4947,A,0.065308508,Prod_20,625038.8267,A,0.064223388,Prod_6,462023.5933,A,0.047473404,Prod_9,395018.2851,A,0.040588539,Prod_15,366715.5331,A,0.037680402,Prod_17,362046.0355,A,0.037200606,Prod_11,288347.3905,A,0.029627994,Prod_2,284167.3996,A,0.029198495,Prod_23,258839.7141,A,0.026596049,Prod_12,240375.8944,A,0.024698873,Prod_8,213573.1203,A,0.02194486,Prod_30,209763.8411,A,0.021553452,Prod_24,196707.7778,A,0.020211928,Prod_38,191774.5714,A,0.019705036,Prod_7,181557.5583,B,0.018655228,Prod_43,155030.8391,B,0.01592958,Prod_27,150311.2262,B,0.015444635,Prod_18,144253.6808,B,0.014822215,Prod_22,139077.6152,B,0.014290369,Prod_31,137904.1483,B,0.014169794,Prod_19,131725.0634,B,0.013534887,Prod_13,122307.107,B,0.012567182,Prod_32,87347.40388,B,0.008975036,Prod_39,81398.66699,B,0.008363798,Prod_41,80067.85714,B,0.008227055,Prod_14,68565.10119,B,0.007045135,Prod_26,62961.62287,B,0.006469372,Prod_35,61109.7619,C,0.006279091,Prod_33,58698.35948,C,0.006031317,Prod_10,57123.71429,C,0.005869521,Prod_29,54046.66667,C,0.005553351,Prod_25,38519.47619,C,0.003957916,Prod_49,35791.76786,C,0.003677641,Prod_48,33802.28571,C,0.00347322,Prod_3,31435.66667,C,0.003230047,Prod_4,30875.01466,C,0.00317244,Prod_52,28249,C,0.002902614,Prod_40,20433.57143,C,0.002099571,Prod_16,15624.43208,C,0.001605427,Prod_59,13726.11649,C,0.001410373,Prod_28,10582.80952,C,0.001087395,Prod_34,5136.380952,C,0.000527768,Prod_45,5097.571429,C,0.000523781,Prod_36,3918.47619,C,0.000402627,Prod_37,3294.667736,C,0.000338531,Prod_53,3193.252976,C,0.00032811,Prod_42,2900.19906,C,0.000297998,Prod_58,2407.104669,C,0.000247333,Prod_57,214.2857143,C,2.20181E-005,,,,,,,,,,,,,,,,,,,,
611,Prod_1,2078271.786,A,0.175266468,Prod_5,1049139.399,A,0.088476858,Prod_20,889582.3084,A,0.075020962,Prod_6,771756.199,A,0.065084357,Prod_17,701414.5146,A,0.059152246,Prod_21,638070.9617,A,0.053810308,Prod_9,581635.3222,A,0.049050932,Prod_15,513446.9618,A,0.043300417,Prod_11,463588.9505,A,0.039095752,Prod_2,343992.079,A,0.029009813,Prod_12,313289.2319,A,0.026420557,Prod_24,305627.2473,A,0.0257744,Prod_8,290906.3087,A,0.024532942,Prod_18,242960.109,A,0.020489505,Prod_7,236201.6729,A,0.019919547,Prod_27,230042.5964,B,0.019400135,Prod_38,210071.5714,B,0.017715923,Prod_23,183692.2813,B,0.015491283,Prod_19,153013.2727,B,0.012904037,Prod_22,152299.8762,B,0.012843874,Prod_13,144462.7184,B,0.012182945,Prod_30,135901.2461,B,0.011460932,Prod_32,132005.8965,B,0.011132426,Prod_43,129153.2887,B,0.010891858,Prod_31,121682.2536,B,0.010261805,Prod_14,87266.7381,B,0.007359448,Prod_35,82530.19048,B,0.006960002,Prod_41,72995.04762,B,0.006155876,Prod_10,66067.42857,C,0.005571651,Prod_16,58619.21076,C,0.004943522,Prod_39,56564.10765,C,0.004770209,Prod_26,55466.08734,C,0.00467761,Prod_29,54738.09524,C,0.004616217,Prod_33,49465.6689,C,0.004171578,Prod_25,47577.90046,C,0.004012377,Prod_4,41482.07627,C,0.003498299,Prod_52,37310,C,0.003146457,Prod_40,32688.04762,C,0.002756674,Prod_49,22782.79524,C,0.001921337,Prod_59,16807.48958,C,0.001417423,Prod_36,13926.09524,C,0.001174427,Prod_3,13504.7619,C,0.001138894,Prod_28,11903.95238,C,0.001003894,Prod_34,5912.380952,C,0.000498608,Prod_42,5854.243163,C,0.000493705,Prod_37,4012.546161,C,0.000338389,Prod_45,2615.857143,C,0.000220603,Prod_53,2586.678571,C,0.000218142,Prod_48,829.7619048,C,6.99761E-005,Prod_46,802.2857143,C,0.000067659,Prod_58,641.8945783,C,5.41328E-005,Prod_44,409.5238095,C,3.45363E-005,Prod_57,214.2857143,C,1.80713E-005,,,,,,,,,,,,
612,Prod_1,3407680.783,A,0.132232143,Prod_20,2335981.052,A,0.09064575,Prod_22,1568762.578,A,0.060874492,Prod_5,1295577.394,A,0.050273774,Prod_6,1263704.755,A,0.049036984,Prod_19,1201299.477,A,0.0466154,Prod_21,1047854.898,A,0.040661114,Prod_17,986856.7415,A,0.038294133,Prod_2,929139.495,A,0.036054465,Prod_3,869892.4286,A,0.033755433,Prod_11,792381,A,0.030747668,Prod_32,700319.4286,A,0.027175297,Prod_8,639587.1962,A,0.024818635,Prod_7,591376.578,A,0.022947863,Prod_40,587089.9524,A,0.022781524,Prod_35,584698.1429,A,0.022688712,Prod_25,539331.7488,A,0.020928308,Prod_27,511581.5714,A,0.019851486,Prod_18,489142.155,A,0.018980744,Prod_12,481823.6302,B,0.018696755,Prod_9,439213.0844,B,0.017043289,Prod_29,391694.2857,B,0.015199362,Prod_24,351838.6712,B,0.013652799,Prod_14,346478.881,B,0.013444817,Prod_15,322719.4878,B,0.012522854,Prod_23,308397.4852,B,0.011967101,Prod_10,299206.3333,B,0.011610446,Prod_30,294008.7098,B,0.011408757,Prod_13,286320.0054,B,0.011110403,Prod_31,286264.4306,B,0.011108247,Prod_16,234329.7306,B,0.009092965,Prod_34,231691.4286,C,0.008990588,Prod_44,202901.4762,C,0.007873419,Prod_49,156651.1905,C,0.006078716,Prod_28,134047.0952,C,0.005201583,Prod_26,99231.59261,C,0.003850597,Prod_43,94135.64428,C,0.003652853,Prod_37,83300.89504,C,0.00323242,Prod_56,75752.38095,C,0.002939506,Prod_52,57135,C,0.002217075,Prod_58,45734.9887,C,0.001774707,Prod_54,43041.38927,C,0.001670184,Prod_4,36440.99132,C,0.001414062,Prod_41,30096.66667,C,0.001167875,Prod_38,29577.85714,C,0.001147743,Prod_36,21481.14286,C,0.000833557,Prod_59,18488.23853,C,0.00071742,Prod_33,11445.46124,C,0.000444131,Prod_39,11246.8812,C,0.000436426,Prod_45,2423.047619,C,9.40243E-005,Prod_42,1066.666667,C,4.13911E-005,,,,,,,,,,,,,,,,,,,,
613,Prod_1,113751.486,A,0.329313558,Prod_5,34658.92155,A,0.100338494,Prod_20,24144.47619,A,0.069898897,Prod_9,16933.62857,A,0.049023302,Prod_6,12893.36737,A,0.037326639,Prod_12,12329.52382,A,0.035694297,Prod_26,10704.05191,A,0.030988513,Prod_21,10274.60989,A,0.029745267,Prod_2,9888.13454,A,0.028626411,Prod_17,9866.443625,A,0.028563615,Prod_38,9767.571429,A,0.028277377,Prod_24,9138.78069,A,0.026457012,Prod_31,8168.810939,B,0.023648924,Prod_22,7393.419048,B,0.021404144,Prod_43,7139.373301,B,0.020668674,Prod_35,6138.952381,B,0.017772429,Prod_11,5846,B,0.016924324,Prod_41,5539.380952,B,0.016036654,Prod_23,5069.571429,B,0.014676543,Prod_19,3609.536418,B,0.010449703,Prod_32,3517.828571,B,0.010184207,Prod_33,2914,C,0.008436107,Prod_7,2721.861929,C,0.007879862,Prod_8,2641.718715,C,0.007647845,Prod_14,2324.607143,C,0.006729799,Prod_30,1696.35761,C,0.004911,Prod_13,1578.927169,C,0.004571036,Prod_18,1144.796375,C,0.003314216,Prod_27,980.1428571,C,0.002837539,Prod_15,943.3290709,C,0.002730963,Prod_42,626.6666667,C,0.001814217,Prod_29,403.3333333,C,0.001167661,Prod_25,279.2857143,C,0.00080854,Prod_36,225.5238095,C,0.000652897,Prod_52,104,C,0.000301083,Prod_10,61.57142857,C,0.000178251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Prod_1,420733.1705,A,0.304364489,Prod_5,137042.7801,A,0.099138738,Prod_9,127346.0421,A,0.092123977,Prod_6,52614.06746,A,0.038061781,Prod_21,52004.31466,A,0.037620677,Prod_26,46001.25377,A,0.033277975,Prod_30,45428.08553,A,0.032863337,Prod_12,44787.97724,A,0.032400273,Prod_24,40106.01674,A,0.029013275,Prod_20,39941,A,0.0288939,Prod_11,31733.90476,A,0.022956768,Prod_43,29197.48791,A,0.021121887,Prod_2,24396.81977,A,0.017649014,Prod_8,24282.27796,B,0.017566153,Prod_31,23588.78928,B,0.017064473,Prod_17,23264.6117,B,0.016829958,Prod_22,22928.99048,B,0.016587165,Prod_19,19691.59635,B,0.014245187,Prod_38,19672.71429,B,0.014231527,Prod_41,15436.2381,B,0.011166799,Prod_27,14870.57716,B,0.010757592,Prod_33,14827.98684,B,0.010726781,Prod_23,14577.55552,B,0.010545615,Prod_18,12855.80735,B,0.009300078,Prod_15,12771.73442,B,0.009239258,Prod_14,11327.95833,C,0.00819481,Prod_35,10414.47619,C,0.007533983,Prod_7,9370.066849,C,0.006778443,Prod_39,7395.261375,C,0.00534984,Prod_10,6322.857143,C,0.004574047,Prod_13,5778.431272,C,0.004180201,Prod_32,5224.161905,C,0.003779235,Prod_49,4154.285714,C,0.003005271,Prod_37,2358.871429,C,0.001706442,Prod_36,2255.238095,C,0.001631472,Prod_4,1706.17653,C,0.001234273,Prod_25,1596.666667,C,0.001155052,Prod_29,1325.238095,C,0.000958696,Prod_45,869.1904762,C,0.000628785,Prod_42,558.7064786,C,0.000404176,Prod_52,494,C,0.000357367,Prod_40,433.7619048,C,0.00031379,Prod_59,280.1248263,C,0.000202646,Prod_48,172.9047619,C,0.000125082,Prod_34,110.8571429,C,8.01957E-005,Prod_16,82.27329981,C,5.95177E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,Prod_1,1994876.621,A,0.282282637,Prod_5,507086.5798,A,0.071754682,Prod_20,357356.219,A,0.050567266,Prod_6,349959.3601,A,0.049520582,Prod_17,299458.2142,A,0.042374477,Prod_15,267645.4393,A,0.037872849,Prod_21,267419.4253,A,0.037840867,Prod_9,245891.7279,A,0.034794616,Prod_12,188920.6474,A,0.026732991,Prod_43,183493.5599,A,0.025965037,Prod_11,174109.2381,A,0.02463712,Prod_31,168303.025,A,0.023815519,Prod_24,135154.0084,A,0.019124807,Prod_23,132610.9848,A,0.018764959,Prod_2,127116.726,A,0.017987501,Prod_26,120844.2255,A,0.017099918,Prod_13,119277.5857,A,0.016878233,Prod_38,115697.5714,B,0.016371647,Prod_18,112454.077,B,0.01591268,Prod_22,108219.4667,B,0.015313467,Prod_33,106947.8663,B,0.01513353,Prod_8,105125.8948,B,0.014875714,Prod_35,99484.57143,B,0.014077446,Prod_30,94995.0775,B,0.013442165,Prod_7,93169.61627,B,0.013183855,Prod_39,85994.96037,B,0.012168614,Prod_41,73643.28571,B,0.010420805,Prod_19,67263.64665,B,0.009518062,Prod_32,65772.59646,C,0.009307073,Prod_27,61172.28207,C,0.008656111,Prod_10,32785.14286,C,0.004639223,Prod_29,32727.61905,C,0.004631083,Prod_40,27931,C,0.003952343,Prod_14,27775.85714,C,0.00393039,Prod_16,26108.90301,C,0.003694509,Prod_4,17500.95365,C,0.002476452,Prod_25,16148.01906,C,0.002285006,Prod_52,13182,C,0.001865303,Prod_34,7353.52381,C,0.001040552,Prod_45,6737.142857,C,0.000953331,Prod_42,5775.024974,C,0.000817188,Prod_3,5372.619048,C,0.000760246,Prod_59,4762.122047,C,0.000673858,Prod_48,4031.52381,C,0.000570476,Prod_28,3867.357143,C,0.000547246,Prod_37,2305.779397,C,0.000326277,Prod_36,1860.571429,C,0.000263278,Prod_57,642.8571429,C,9.09667E-005,Prod_58,481.4209337,C,6.81229E-005,Prod_46,133.7142857,C,1.89211E-005,,,,,,,,,,,,,,,,,,,,,,,,
616,Prod_1,767669.2182,A,0.339972442,Prod_5,187226.1099,A,0.082915553,Prod_20,164001.7199,A,0.072630325,Prod_12,157531.9862,A,0.069765119,Prod_9,153115.7729,A,0.06780934,Prod_6,143688.1725,A,0.063634203,Prod_21,97096.93066,A,0.043000657,Prod_24,74285.92138,A,0.0328985,Prod_27,49393.97437,A,0.021874773,Prod_2,48740.98837,B,0.02158559,Prod_38,47049.42857,B,0.02083646,Prod_17,32889.90561,B,0.014565729,Prod_8,32510.11406,B,0.014397533,Prod_11,32175.19048,B,0.014249208,Prod_31,26088.82595,B,0.011553781,Prod_23,23030.9841,B,0.010199575,Prod_43,21918.1208,B,0.009706729,Prod_41,21107.95238,B,0.009347935,Prod_35,20075.04762,B,0.0088905,Prod_26,17648.8307,B,0.007816018,Prod_30,15621.26648,B,0.006918084,Prod_7,15137.48471,C,0.006703835,Prod_15,14664.55087,C,0.00649439,Prod_33,13142.50897,C,0.005820334,Prod_39,10446.60942,C,0.004626419,Prod_18,10436.16665,C,0.004621794,Prod_19,10019.58603,C,0.004437306,Prod_52,7319,C,0.003241316,Prod_13,7079.324983,C,0.003135172,Prod_32,6995.92381,C,0.003098237,Prod_22,6472.114286,C,0.002866261,Prod_49,4154.285714,C,0.00183978,Prod_14,4114.589286,C,0.0018222,Prod_48,3346.857143,C,0.0014822,Prod_10,2798.619048,C,0.001239405,Prod_25,1963.904762,C,0.000869741,Prod_4,1777.267219,C,0.000787086,Prod_29,1382.857143,C,0.000612417,Prod_45,998.0952381,C,0.00044202,Prod_3,985.3333333,C,0.000436368,Prod_28,504.3333333,C,0.000223351,Prod_16,411.855104,C,0.000182395,Prod_59,280.1248263,C,0.000124057,Prod_40,214.2857143,C,9.48993E-005,Prod_42,213.3333333,C,9.44775E-005,Prod_36,197.3333333,C,8.73917E-005,Prod_34,110.8571429,C,4.90945E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,Prod_1,128262.3893,A,0.509409672,Prod_2,21396.57143,A,0.084979085,Prod_21,18628.81256,A,0.073986594,Prod_17,17873.50547,A,0.0709868,Prod_5,13716.80952,A,0.054477977,Prod_22,12152.09524,B,0.048263524,Prod_6,6033.904762,B,0.023964386,Prod_49,5192.857143,B,0.020624063,Prod_24,5145.619537,B,0.020436454,Prod_38,4539.857143,B,0.018030595,Prod_11,3281.428571,B,0.013032592,Prod_12,2865.428571,B,0.011380398,Prod_41,2718.142857,C,0.010795435,Prod_40,2096.666667,C,0.008327167,Prod_31,1534.298074,C,0.006093651,Prod_32,1185.457143,C,0.004708187,Prod_43,968.4761905,C,0.003846421,Prod_9,849.5238095,C,0.003373987,Prod_15,820.1902561,C,0.003257485,Prod_23,701.7619048,C,0.002787133,Prod_13,630.1380807,C,0.00250267,Prod_26,315.152855,C,0.001251668,Prod_19,235.1904762,C,0.000934088,Prod_10,168.0952381,C,0.000667611,Prod_30,149.4761905,C,0.000593663,Prod_14,96.19047619,C,0.000382032,Prod_20,86.0952381,C,0.000341938,Prod_8,74.19047619,C,0.000294656,Prod_18,68,C,0.00027007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Prod_1,444931.6147,A,0.601214197,Prod_5,62688.43521,A,0.084707798,Prod_17,22098.51903,A,0.029860641,Prod_2,21609.73684,A,0.029200174,Prod_33,19757.50562,A,0.026697345,Prod_31,14531.24133,A,0.019635351,Prod_21,14263.27174,B,0.019273257,Prod_6,14176.15988,B,0.019155547,Prod_11,12248.85714,B,0.016551278,Prod_38,12243.85714,B,0.016544522,Prod_22,11171.47619,B,0.015095466,Prod_26,11038.37451,B,0.014915612,Prod_23,9852.238095,B,0.013312845,Prod_41,9369.904762,B,0.012661091,Prod_24,9019.698691,B,0.012187875,Prod_12,8920.450064,B,0.012053765,Prod_43,8636.064632,C,0.011669489,Prod_9,6963.76381,C,0.009409791,Prod_39,6872.713079,C,0.009286759,Prod_20,2246.285714,C,0.003035295,Prod_7,2095.361743,C,0.002831359,Prod_27,1904.619048,C,0.002573618,Prod_18,1889.815763,C,0.002553615,Prod_13,1295.765281,C,0.001750904,Prod_30,1160.380952,C,0.001567966,Prod_32,1144.618458,C,0.001546667,Prod_52,1144,C,0.001545831,Prod_19,1054.443804,C,0.001424818,Prod_15,998.7798174,C,0.001349602,Prod_10,980.8095238,C,0.00132532,Prod_45,873.3333333,C,0.001180092,Prod_35,718.5714286,C,0.00097097,Prod_8,539.0830565,C,0.000728436,Prod_37,432.952381,C,0.000585027,Prod_14,363.6190476,C,0.000491341,Prod_25,303.5714286,C,0.000410201,Prod_29,230.4761905,C,0.000311431,Prod_4,213.2720663,C,0.000288184,Prod_40,71.42857143,C,9.65179E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Prod_1,71330.6638,A,0.520098608,Prod_21,10344.26373,A,0.075423904,Prod_5,7379.190476,A,0.053804444,Prod_41,6353.52381,A,0.046325924,Prod_2,4767.714286,A,0.034763192,Prod_6,4525.108509,A,0.032994262,Prod_26,4149.380952,A,0.030254692,Prod_43,3885.333333,B,0.028329422,Prod_24,3727.892783,B,0.027181464,Prod_33,2859.952381,B,0.020852985,Prod_13,2721.21713,B,0.019841414,Prod_12,2537.055518,B,0.018498623,Prod_11,2226.095238,B,0.016231295,Prod_38,2201.142857,B,0.016049358,Prod_39,1603.809524,C,0.011693976,Prod_31,1089.170748,C,0.007941552,Prod_32,907.0571429,C,0.006613694,Prod_8,875.4396456,C,0.006383159,Prod_17,782.1783669,C,0.005703156,Prod_15,760.6604024,C,0.00554626,Prod_9,543.6190476,C,0.00396373,Prod_20,295.5714286,C,0.002155122,Prod_35,287.4285714,C,0.002095749,Prod_23,253.4761905,C,0.00184819,Prod_14,240.4761905,C,0.001753402,Prod_29,230.4761905,C,0.001680488,Prod_30,142.2380952,C,0.001037111,Prod_7,69.61904762,C,0.000507619,Prod_19,58.59047619,C,0.000427205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
